parser,filename_mask,reference_designator,data_source,status,notes
mi.dataset.driver.spkir_abj.dcl.spkir_abj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/SPKIR_sn239/*.spkir1.log,GI01SUMO-SBD11-05-SPKIRB000,recovered_host,Available,
mi.dataset.driver.metbk_a.dcl.metbk_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/METBK-Log_snLGR004/*.metbk*.log,GI01SUMO-SBD11-06-METBKA000,recovered_host,Available,
#mi.dataset.driver.metbk_ct.dcl.metbk_ct_dcl_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/METBK-Log_snLGR004/*.metbk*.log,GI01SUMO-SBD11-06-METBKA001,recovered_host,Not Available,Data not available
mi.dataset.driver.metbk_ct.metbk_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/METBK-CT*/*.hex,GI01SUMO-SBD11-06-METBKA001,recovered_inst,Available,
mi.dataset.driver.nutnr_b.dcl_conc.nutnr_b_dcl_conc_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/NUTNR*/*.nutnr1.log,GI01SUMO-SBD11-08-NUTNRB000,recovered_host,Available,
#mi.dataset.driver.nutnr_b.nutnr_b_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl11/NUTNR*/*.DAT,GI01SUMO-SBD11-08-NUTNRB000,recovered_inst,Not Expected,no inst data available
mi.dataset.driver.cg_dcl_eng.dcl.cg_dcl_eng_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/syslog*/*syslog*.log,GI01SUMO-SBD12-00-DCLENG000,recovered_host,Available,
mi.dataset.driver.optaa_dj.dcl.optaa_dj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/OPTAA*/*.optaa*.log,GI01SUMO-SBD12-01-OPTAAD000,recovered_host,Available,
mi.dataset.driver.flort_dj.dcl.flort_dj_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/FLORT*/*.flort1.log,GI01SUMO-SBD12-02-FLORTD000,recovered_host,Available,
mi.dataset.driver.hyd_o.dcl.hyd_o_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/HYDGN_sn/*hyd*.log,GI01SUMO-SBD12-03-HYDGN0000,recovered_host,Available,
mi.dataset.driver.pco2a_a.dcl.pco2a_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/PCO2A*/*.pco2a.log,GI01SUMO-SBD12-04-PCO2AA000,recovered_host,Available,
mi.dataset.driver.wavss_a.dcl.wavss_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/WAVSS*/*.wavss.log,GI01SUMO-SBD12-05-WAVSSA000,recovered_host,Available,
mi.dataset.driver.metbk_a.dcl.metbk_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/METBK-Log_snLGR005/*.metbk*.log,GI01SUMO-SBD12-06-METBKA000,recovered_host,Available,
mi.dataset.driver.metbk_ct.dcl.metbk_ct_dcl_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/METBK-Log_snLGR005/*.metbk*.log,GI01SUMO-SBD12-06-METBKA001,recovered_host,Available,
#mi.dataset.driver.metbk_ct.metbk_ct_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/METBK-CT*/*.hex,GI01SUMO-SBD12-06-METBKA001,recovered_inst,Not Available,Data not available
mi.dataset.driver.fdchp_a.dcl.fdchp_a_dcl_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/FDCHP*/*.fdchp.log,GI01SUMO-SBD12-08-FDCHPA000,recovered_host,Available,
#mi.dataset.driver.fdchp_a.fdchp_a_recovered_driver,/omc_data/whoi/OMC/GI01SUMO/R00001/cg_data/dcl12/FDCHP*/fdchp_*.dat,GI01SUMO-SBD12-08-FDCHPA000,recovered_inst,Not Expected,Instrument lost
